Plate	Experiment	Group	Filename	Sample	Workspace	Compensation Source	Plot Title	Gate	X Parameter	Y Parameter	Count	Volume	Concentration	%Total	%Gated	X Mean	Y Mean	X Median	Y Median	X Peak	Y Peak	X SD	Y SD	X %CV	Y %CV	X rSD	Y rSD	X %rCV	Y %rCV
Plate(8)	Experiment	Group		472-696-1	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	21824	19	1148.632	90.436	83.241	287275	85305	260707	72347	218099	58271	120214.07	43765.77	41.85	51.31	106926.59	31924.08	41.01	44.13
Plate(8)	Experiment	Group		472-696-1	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7031	19	370.053	29.136	65.15	3369	N/A	2730	N/A	2352	N/A	2221.8	N/A	65.94	N/A	1406.99	N/A	51.54	N/A
Plate(8)	Experiment	Group		472-696-1	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	19	526.316	41.439	41.439	2515	N/A	2049	N/A	2352	N/A	2495.69	N/A	99.23	N/A	1868.82	N/A	91.23	N/A
Plate(8)	Experiment	Group		472-696-1	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	19	526.316	41.439	42.155	251404	86	235709	86	217982	85	91575.45	6.97	36.43	8.09	85306.58	7.41	36.19	8.62
Plate(8)	Experiment	Group		472-696-1	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	21824	19	1148.632	90.436	90.436	287275	98	260707	94	218099	90	120214.07	21.02	41.85	21.38	106926.59	13.34	41.01	14.2
Plate(8)	Experiment	Group		472-696-1	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7031	19	370.053	29.136	29.136	3369	N/A	2730	N/A	2352	N/A	2221.8	N/A	65.94	N/A	1406.99	N/A	51.54	N/A
Plate(8)	Experiment	Group		472-696-2	Experiment	None	N/A	All Events	N/A	N/A	24599	17	1447	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		472-696-2	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	22005	17	1294.412	89.455	80.331	292192	87791	265187	73784	232521	58382	123943.07	46039.58	42.42	52.44	111046.74	32989.33	41.87	44.71
Plate(8)	Experiment	Group		472-696-2	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7157	17	421	29.095	65.355	3508	N/A	2865	N/A	2769	N/A	2298.67	N/A	65.53	N/A	1512.25	N/A	52.78	N/A
Plate(8)	Experiment	Group		472-696-2	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	17	588.235	40.652	40.652	2679	N/A	2156	N/A	2769	N/A	2709.9	N/A	101.15	N/A	1960.74	N/A	90.94	N/A
